-0.814819 1
-0.777357 2
-0.739074 2
-0.699952 3
-0.659975 6
-0.619121 15
-0.577373 31
-0.534711 57
-0.491115 104
-0.446564 209
-0.401038 474
-0.354515 1037
-0.306973 2163
-0.258389 4543
-0.208743 9499
-0.158009 19969
-0.106164 41396
-0.0531836 82277
0.000956833 136983
0.0562826 142474
0.11282 95817
0.170595 55123
0.229636 28836
0.289969 14220
0.351623 6746
0.414628 3090
0.479012 1365
0.544806 561
0.61204 222
0.680747 89
0.750958 35
0.822707 5
